p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
OPTN,0.000238446745768458,0.292362176918495,0.634,0.662,0.476893491536917,Endothelial_cells,OPTN
RAC11,0.000295364248045335,0.272832825897563,0.831,0.87,0.59072849609067,Endothelial_cells,RAC1
PEA15,0.000315513132062047,0.343718390262954,0.577,0.533,0.631026264124093,Endothelial_cells,PEA15
MBNL11,0.000331668834536343,0.270789308865142,0.817,0.755,0.663337669072687,Endothelial_cells,MBNL1
RB1CC11,0.000332121730714454,0.260555859407935,0.732,0.732,0.664243461428908,Endothelial_cells,RB1CC1
DNAJB4,0.000362543752828926,0.25561585283375,0.704,0.707,0.725087505657853,Endothelial_cells,DNAJB4
TPM12,0.000363169713264472,0.486826912475707,0.592,0.558,0.726339426528944,Endothelial_cells,TPM1
TSPAN14,0.00041399345616828,0.283321938476998,0.606,0.568,0.82798691233656,Endothelial_cells,TSPAN14
KLF101,0.000467427293289762,0.361662410971093,0.775,0.776,0.934854586579524,Endothelial_cells,KLF10
TMOD3,0.000563962281090216,0.346887090628577,0.718,0.774,1,Endothelial_cells,TMOD3
NOP58,0.000620904524179502,0.250187056178112,0.535,0.471,1,Endothelial_cells,NOP58
CARHSP12,0.000649393695607748,0.453295741806762,0.606,0.639,1,Endothelial_cells,CARHSP1
TNPO1,0.000660856362205181,0.259457223647856,0.634,0.608,1,Endothelial_cells,TNPO1
MRPL33,0.000958679109048199,0.253829236105461,0.746,0.761,1,Endothelial_cells,MRPL33
TNFRSF1A,0.00102318293248387,0.367026691068878,0.592,0.628,1,Endothelial_cells,TNFRSF1A
HIP1,0.00139012654197511,0.42042724018973,0.507,0.494,1,Endothelial_cells,HIP1
CSRNP1,0.001402516841517,0.336233945086675,0.676,0.764,1,Endothelial_cells,CSRNP1
DDAH2,0.00167217421237543,0.296337717478816,0.648,0.661,1,Endothelial_cells,DDAH2
CSRP11,0.00197067603135596,0.471088317080952,0.592,0.666,1,Endothelial_cells,CSRP1
UGCG,0.00236180243310979,0.291125653260483,0.746,0.858,1,Endothelial_cells,UGCG
FKBP5,0.00311878362331163,0.384376229399719,0.507,0.543,1,Endothelial_cells,FKBP5
MARCKSL1,0.00451210705684294,0.287150815522347,0.479,0.469,1,Endothelial_cells,MARCKSL1
ADAM15,0.00487440572890746,0.351732585945279,0.535,0.603,1,Endothelial_cells,ADAM15
DUSP23,0.00630106113524748,0.405181460322298,0.507,0.623,1,Endothelial_cells,DUSP23
RAB21,0.00677604535650473,0.271161191198325,0.648,0.656,1,Endothelial_cells,RAB21
SERPINB61,0.00687072678025633,0.302955892401882,0.634,0.795,1,Endothelial_cells,SERPINB6
DNAJC81,0.00712339857500538,0.265151442028182,0.493,0.505,1,Endothelial_cells,DNAJC8
FDPS,0.00794587618689848,0.301783701382344,0.606,0.609,1,Endothelial_cells,FDPS
SNHG71,0.00800364461557787,0.27969645165359,0.451,0.415,1,Endothelial_cells,SNHG7
IFNGR1,0.0080124966807958,0.32121142989713,0.718,0.711,1,Endothelial_cells,IFNGR1
